barangay_clean,barangay_psgc,barangay_alt_name,city/municipality,city/mun_psgc,province,province_psgc,region_number,region_name,region_psgc,island_group,country,country_psgc,area_sqkm,barangay_raw
Cabaruan,PH1400106003,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.000686213145504,Cabaruan
Caupasan,PH1400106004,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,9.794050993166476,Caupasan (Pob.)
Danglas,PH1400106005,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,65.66086687972704,Danglas
Nagaparan,PH1400106006,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,93.6220398883617,Nagaparan
Padangitan,PH1400106007,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,0.09002518328512185,Padangitan
Pangal,PH1400106008,,Danglas,PH1400106,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,0.05189495009534786,Pangal
Bayaan,PH1400107001,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.5376377848861462,Bayaan
Cabaroan,PH1400107002,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.386094713585722,Cabaroan
Calumbaya,PH1400107003,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.4464672895444497,Calumbaya
Cardona,PH1400107004,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,5.089765058022314,Cardona
Isit,PH1400107005,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.918224136033376,Isit
Kimmalaba,PH1400107006,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.675885703040187,Kimmalaba
Libtec,PH1400107007,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,3.4792895852609953,Libtec
Lub-lubba,PH1400107008,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.8323482682031988,Lub-lubba
Mudiit,PH1400107009,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.409568042825792,Mudiit
Namit-ingan,PH1400107010,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.841476187083273,Namit-ingan
Pacac,PH1400107011,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.8035810363635736,Pacac
Poblacion,PH1400107012,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.7456931455019484,Poblacion
Salucag,PH1400107013,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.460514002662833,Salucag
Talogtog,PH1400107014,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.9139784313145358,Talogtog
Taping,PH1400107015,,Dolores,PH1400107,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.0877571659752079,Taping
Benben,PH1400108002,Bonbon,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.543937631604219,Benben (Bonbon)
Bulbulala,PH1400108003,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.9501906419146524,Bulbulala
Buli,PH1400108004,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,6.109721310917483,Buli
Canan,PH1400108005,Gapan,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,0.9967036412428438,Canan (Gapan)
Liguis,PH1400108006,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,7.486239467940847,Liguis
Malabbaga,PH1400108007,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.421660893214886,Malabbaga
Mudeng,PH1400108008,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.867418579243091,Mudeng
Pidipid,PH1400108009,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.952343267559191,Pidipid
Poblacion,PH1400108010,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,7.161326268452775,Poblacion
San Gregorio,PH1400108011,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,4.535274702275432,San Gregorio
Toon,PH1400108012,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,2.0625834282366875,Toon
Udangan,PH1400108013,,La Paz,PH1400108,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,9.535196621858686,Udangan
Bacag,PH1400109001,,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,16.17981040356045,Bacag
Buneg,PH1400109002,,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,103.56794158151595,Buneg
Guinguinabang,PH1400109003,,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,36.851700050457694,Guinguinabang
Lan-ag,PH1400109004,,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,55.12407890495424,Lan-ag
Pacoc,PH1400109005,,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,25.35093806280271,Pacoc
Poblacion,PH1400109006,Talampac,Lacub,PH1400109,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,10.93884085417712,Poblacion (Talampac)
Aguet,PH1400110001,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.1692188123436065,Aguet
Bacooc,PH1400110002,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,9.766337003372415,Bacooc
Balais,PH1400110003,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,0.8378526869908759,Balais
Cayapa,PH1400110004,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,12.05373998905778,Cayapa
Dalaguisen,PH1400110005,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.0599295262365755,Dalaguisen
Laang,PH1400110006,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,2.2581419129395384,Laang
Lagben,PH1400110007,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.1855661733085476,Lagben
Laguiben,PH1400110008,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,5.731918971016075,Laguiben
Nagtipulan,PH1400110009,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,15.884065411292248,Nagtipulan
Nagtupacan,PH1400110010,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,1.6736991111182058,Nagtupacan
Paganao,PH1400110011,,Lagangilang,PH1400110,Abra,PH14001,CAR,Cordillera Autonomous Region,PH14,Luzon,The Philippines,PH,21.685917187148046,Paganao
